Order_ID,Restaurant_ID,Order_Date,Expected_Delivery_Time,Actual_Delivery_Time,Total_Amount,Order_Status,Payment_Method,Dish_Name,Customer_ID
O0848,R037,2023-03-28 12:00:00,30,52,808.85,Completed,Net Banking,Garlic Naan,C082
O0849,R098,2023-02-15 14:00:00,32,37,527.89,Completed,Net Banking,Dal Makhani,C166
O0850,R065,2023-01-08 16:00:00,39,32,440.75,Completed,Cash,Tandoori Chicken,C072
O0851,R015,2023-06-13 14:00:00,35,24,776.44,Completed,Credit Card,Hakka Noodles,C057
O0852,R048,2023-10-03 10:00:00,45,30,671.89,Completed,UPI,Tandoori Chicken,C190
O0853,R045,2023-09-08 12:00:00,25,48,413.39,Completed,UPI,Pasta Alfredo,C011
O0854,R019,2023-03-10 02:00:00,36,47,649.53,Completed,Cash,Pasta Alfredo,C193
O0855,R081,2023-07-27 16:00:00,40,43,239.54,Completed,UPI,Margherita Pizza,C137
O0856,R046,2023-05-16 10:00:00,44,30,927.82,Completed,Credit Card,Mutton Rogan Josh,C158
O0857,R099,2023-04-26 20:00:00,34,51,176.82,Completed,Credit Card,Chicken Shawarma,C085
O0858,R061,2023-06-11 14:00:00,32,31,210.61,Completed,Cash,Egg Fried Rice,C024
O0859,R081,2023-04-13 20:00:00,25,29,741.63,Completed,UPI,Chicken Shawarma,C042
O0860,R067,2023-05-31 06:00:00,28,22,817.25,Completed,Credit Card,Veg Thali,C114
O0861,R097,2023-02-17 12:00:00,39,26,943.74,Completed,Net Banking,Samosa Chaat,C081
O0862,R007,2023-06-12 06:00:00,41,45,509.3,Completed,Cash,Samosa Chaat,C035
O0863,R026,2023-10-07 10:00:00,30,35,949.73,Completed,Cash,Veg Manchurian,C160
O0864,R033,2023-04-12 00:00:00,31,52,577.09,Completed,Credit Card,Mutton Rogan Josh,C137
O0865,R023,2023-10-04 00:00:00,37,39,227.4,Completed,Net Banking,Paneer Butter Masala,C112
O0866,R093,2023-08-28 06:00:00,44,29,401.23,Completed,Cash,Chicken Wings,C117
O0867,R075,2023-04-24 06:00:00,35,43,571.17,Completed,Cash,Pasta Alfredo,C185
O0868,R042,2023-04-30 02:00:00,42,51,899.02,Completed,Net Banking,Pasta Alfredo,C171
O0869,R038,2023-08-06 16:00:00,29,27,200.72,Completed,Cash,Hakka Noodles,C021
O0870,R049,2023-07-25 20:00:00,26,32,610.89,Completed,Net Banking,Paneer Butter Masala,C167
O0871,R082,2023-05-10 22:00:00,40,26,617.43,Completed,Cash,Margherita Pizza,C033
O0872,R006,2023-05-16 02:00:00,38,45,885.86,Completed,Cash,Chicken Shawarma,C121
O0873,R038,2023-07-17 12:00:00,39,33,465.34,Completed,UPI,Fish Curry,C038
O0874,R071,2023-05-17 22:00:00,39,40,552.91,Completed,Cash,Margherita Pizza,C018
O0875,R056,2023-08-26 08:00:00,36,38,714.88,Completed,Net Banking,Egg Fried Rice,C110
O0876,R005,2023-06-21 04:00:00,25,40,342.53,Completed,UPI,Paneer Butter Masala,C072
O0877,R088,2023-04-12 16:00:00,31,29,690.59,Completed,Credit Card,Paneer Tikka,C120
O0878,R053,2023-08-19 06:00:00,43,34,532.06,Completed,Credit Card,Hakka Noodles,C013
O0879,R035,2023-10-06 02:00:00,31,42,354.35,Completed,Cash,Egg Fried Rice,C140
O0880,R049,2023-09-16 10:00:00,27,47,362.49,Completed,Cash,Chicken Biryani,C085
O0881,R094,2023-07-12 18:00:00,40,46,653.86,Completed,UPI,Mutton Rogan Josh,C130
O0882,R027,2023-03-22 06:00:00,29,32,726.31,Completed,Net Banking,Tandoori Chicken,C107
O0883,R045,2023-03-06 10:00:00,27,37,391.0,Completed,Cash,Mutton Rogan Josh,C011
O0884,R018,2023-05-28 04:00:00,41,38,478.17,Completed,Net Banking,Chicken Wings,C131
O0885,R017,2023-03-15 20:00:00,42,53,971.0,Completed,UPI,Veg Thali,C073
O0886,R015,2023-04-01 12:00:00,37,40,443.72,Completed,Credit Card,Veg Manchurian,C197
O0887,R079,2023-06-25 12:00:00,44,25,652.79,Completed,UPI,Garlic Naan,C183
O0888,R046,2023-02-27 02:00:00,33,34,538.41,Completed,Cash,Mutton Rogan Josh,C146
O0889,R022,2023-06-23 22:00:00,31,41,502.54,Completed,UPI,Mutton Rogan Josh,C170
O0890,R004,2023-02-17 20:00:00,27,45,346.38,Completed,Net Banking,Butter Chicken,C191
O0891,R056,2023-10-03 16:00:00,38,46,467.61,Completed,Cash,Margherita Pizza,C071
O0892,R074,2023-07-23 20:00:00,25,29,855.33,Completed,Cash,Masala Dosa,C146
O0893,R051,2023-06-26 14:00:00,42,27,535.86,Completed,Credit Card,Dal Makhani,C185
O0894,R060,2023-09-16 04:00:00,40,41,997.1,Completed,Cash,Chicken Shawarma,C189
O0895,R010,2023-07-01 10:00:00,35,43,960.55,Completed,Credit Card,Butter Chicken,C175
O0896,R083,2023-09-23 10:00:00,25,37,370.59,Completed,Cash,Margherita Pizza,C003
O0897,R091,2023-06-22 18:00:00,31,42,260.42,Completed,Cash,Paneer Tikka,C145
O0898,R091,2023-10-10 00:00:00,44,27,750.4,Completed,Cash,Veg Manchurian,C036
O0899,R088,2023-08-10 00:00:00,34,32,180.72,Completed,UPI,Mutton Rogan Josh,C065
O0900,R010,2023-06-12 10:00:00,38,30,316.09,Completed,UPI,Mutton Rogan Josh,C172
O0901,R100,2023-04-27 14:00:00,39,32,398.53,Completed,Cash,Dal Makhani,C037
O0902,R055,2023-03-30 08:00:00,41,37,352.15,Completed,Credit Card,Hakka Noodles,C187
O0903,R070,2023-05-28 22:00:00,34,38,539.94,Completed,UPI,Hakka Noodles,C074
O0904,R093,2023-04-13 22:00:00,27,30,959.51,Completed,Cash,Dal Makhani,C115
O0905,R071,2023-06-05 16:00:00,26,31,564.0,Completed,UPI,Dal Makhani,C113
O0906,R018,2023-08-11 00:00:00,27,42,422.82,Completed,Cash,Dal Makhani,C154
O0907,R022,2023-06-29 18:00:00,36,37,303.17,Completed,Cash,Mutton Rogan Josh,C128
O0908,R020,2023-01-18 18:00:00,37,25,577.8,Completed,UPI,Masala Dosa,C077
O0909,R027,2023-09-27 10:00:00,45,43,152.87,Completed,Net Banking,Chole Bhature,C004
O0910,R022,2023-09-07 00:00:00,38,36,337.75,Completed,Cash,Garlic Naan,C127
O0911,R030,2023-03-08 06:00:00,37,39,607.41,Completed,Net Banking,Butter Chicken,C032
O0912,R004,2023-03-29 16:00:00,45,34,885.96,Completed,Cash,Garlic Naan,C034
O0913,R068,2023-06-06 14:00:00,45,39,467.07,Completed,Cash,Veg Manchurian,C045
O0914,R018,2023-08-24 22:00:00,32,31,432.79,Completed,Net Banking,Tandoori Chicken,C030
O0915,R064,2023-01-24 10:00:00,34,50,413.48,Completed,Net Banking,Dal Makhani,C013
O0916,R046,2023-01-07 04:00:00,40,46,884.07,Completed,Cash,Paneer Butter Masala,C064
O0917,R080,2023-03-10 16:00:00,37,29,586.91,Completed,UPI,Fish Curry,C106
O0918,R095,2023-07-23 20:00:00,42,34,914.1,Completed,Credit Card,Veg Thali,C010
O0919,R037,2023-02-05 04:00:00,25,37,722.95,Completed,Cash,Chicken Shawarma,C051
O0920,R092,2023-03-29 12:00:00,45,39,368.13,Completed,Credit Card,Butter Chicken,C098
O0921,R043,2023-09-28 22:00:00,38,33,479.27,Completed,Cash,Samosa Chaat,C183
O0922,R088,2023-01-01 08:00:00,45,36,221.61,Completed,Net Banking,Chicken Biryani,C051
O0923,R016,2023-10-09 18:00:00,34,49,198.99,Completed,UPI,Fish Curry,C020
O0924,R053,2023-03-15 22:00:00,40,48,939.88,Completed,Net Banking,Paneer Butter Masala,C129
O0925,R099,2023-03-05 02:00:00,29,44,647.84,Completed,Credit Card,Paneer Butter Masala,C055
O0926,R034,2023-07-30 22:00:00,37,45,848.34,Completed,Cash,Paneer Butter Masala,C074
O0927,R021,2023-03-01 06:00:00,38,38,343.61,Completed,UPI,Pasta Alfredo,C137
O0928,R044,2023-08-14 16:00:00,37,22,626.33,Completed,UPI,Paneer Tikka,C132
O0929,R081,2023-05-04 00:00:00,43,55,608.44,Completed,Credit Card,Chicken Wings,C156
O0930,R065,2023-07-28 00:00:00,44,46,258.39,Completed,Cash,Margherita Pizza,C140
O0931,R043,2023-10-05 02:00:00,34,42,841.06,Completed,Cash,Chicken Wings,C054
O0932,R069,2023-04-02 08:00:00,40,35,949.35,Completed,Credit Card,Chicken Biryani,C158
O0933,R089,2023-01-04 00:00:00,42,31,933.38,Completed,Cash,Chicken Wings,C189
O0934,R019,2023-08-19 04:00:00,36,41,296.55,Completed,Credit Card,Veg Manchurian,C104
O0935,R049,2023-08-13 02:00:00,34,46,646.48,Completed,UPI,Tandoori Chicken,C175
O0936,R095,2023-01-06 14:00:00,38,42,948.77,Completed,Cash,Veg Thali,C037
O0937,R096,2023-01-08 00:00:00,43,28,991.86,Completed,Net Banking,Paneer Tikka,C189
O0938,R072,2023-07-27 08:00:00,45,40,572.33,Completed,Credit Card,Garlic Naan,C022
O0939,R040,2023-02-27 02:00:00,30,29,903.13,Completed,UPI,Garlic Naan,C167
O0940,R031,2023-04-16 22:00:00,36,49,882.44,Completed,Net Banking,Mutton Rogan Josh,C031
O0941,R049,2023-10-08 14:00:00,26,35,896.62,Completed,UPI,Dal Makhani,C157
O0942,R045,2023-03-22 14:00:00,38,37,726.85,Completed,Cash,Masala Dosa,C111
O0943,R050,2023-05-15 02:00:00,39,25,946.81,Completed,Credit Card,Egg Fried Rice,C149
O0944,R061,2023-10-08 22:00:00,39,33,728.74,Completed,Credit Card,Chole Bhature,C061
O0945,R066,2023-06-20 14:00:00,34,29,251.84,Completed,Cash,Dal Makhani,C080
O0946,R040,2023-09-10 00:00:00,27,39,328.61,Completed,Cash,Veg Manchurian,C145
O0947,R053,2023-05-04 22:00:00,32,24,337.53,Completed,Cash,Paneer Butter Masala,C003
O0948,R053,2023-05-02 00:00:00,35,30,281.71,Completed,Credit Card,Paneer Tikka,C026
O0949,R013,2023-01-30 22:00:00,32,48,588.5,Completed,Credit Card,Veg Thali,C118
O0950,R088,2023-07-18 16:00:00,37,55,410.15,Completed,Net Banking,Tandoori Chicken,C174
O0951,R020,2023-05-28 10:00:00,25,48,400.77,Completed,UPI,Egg Fried Rice,C149
O0952,R019,2023-09-24 22:00:00,44,42,441.71,Completed,Net Banking,Fish Curry,C127
O0953,R001,2023-02-09 08:00:00,35,36,264.77,Completed,Net Banking,Paneer Butter Masala,C091
O0954,R075,2023-08-27 18:00:00,29,39,556.49,Completed,Cash,Paneer Butter Masala,C158
O0955,R077,2023-01-09 10:00:00,30,47,905.07,Completed,UPI,Mutton Rogan Josh,C106
O0956,R082,2023-09-20 04:00:00,40,39,585.23,Completed,Net Banking,Chicken Wings,C015
O0957,R091,2023-02-28 18:00:00,27,27,798.37,Completed,Credit Card,Butter Chicken,C012
O0958,R067,2023-01-05 20:00:00,28,32,480.79,Completed,UPI,Tandoori Chicken,C049
O0959,R014,2023-07-22 16:00:00,30,27,992.63,Completed,UPI,Garlic Naan,C130
O0960,R090,2023-07-01 10:00:00,44,32,445.98,Completed,Net Banking,Veg Thali,C031
O0961,R100,2023-04-04 00:00:00,26,50,410.91,Completed,Credit Card,Chicken Shawarma,C137
O0962,R083,2023-05-01 10:00:00,32,32,726.73,Completed,Credit Card,Veg Manchurian,C012
O0963,R090,2023-09-10 00:00:00,45,43,744.56,Completed,Cash,Egg Fried Rice,C039
O0964,R027,2023-03-13 04:00:00,30,48,470.27,Completed,Credit Card,Tandoori Chicken,C093
O0965,R077,2023-05-12 00:00:00,25,31,497.58,Completed,Cash,Egg Fried Rice,C087
O0966,R083,2023-03-09 04:00:00,45,33,329.34,Completed,UPI,Chicken Wings,C050
O0967,R078,2023-04-19 22:00:00,41,23,672.83,Completed,Net Banking,Pasta Alfredo,C008
O0968,R066,2023-03-04 22:00:00,38,40,367.2,Completed,Credit Card,Paneer Tikka,C181
O0969,R015,2023-09-29 12:00:00,38,44,593.77,Completed,Credit Card,Egg Fried Rice,C054
O0970,R035,2023-03-03 00:00:00,30,43,192.68,Completed,UPI,Tandoori Chicken,C070
O0971,R089,2023-06-19 08:00:00,34,32,559.37,Completed,Credit Card,Paneer Tikka,C038
O0972,R094,2023-08-13 14:00:00,37,45,885.25,Completed,UPI,Garlic Naan,C027
O0973,R079,2023-02-21 14:00:00,39,35,500.65,Completed,UPI,Dal Makhani,C039
O0974,R022,2023-07-28 18:00:00,34,43,657.78,Completed,UPI,Butter Chicken,C091
O0975,R049,2023-07-21 20:00:00,42,40,298.04,Completed,Cash,Samosa Chaat,C031
O0976,R011,2023-06-22 14:00:00,26,35,162.99,Completed,Credit Card,Dal Makhani,C008
O0977,R005,2023-05-20 02:00:00,30,29,364.22,Completed,UPI,Mutton Rogan Josh,C003
O0978,R002,2023-07-20 06:00:00,40,35,299.56,Completed,Cash,Samosa Chaat,C165
O0979,R015,2023-08-03 04:00:00,30,30,845.42,Completed,UPI,Egg Fried Rice,C154
O0980,R047,2023-03-19 08:00:00,28,36,381.85,Completed,UPI,Veg Manchurian,C021
O0981,R093,2023-01-01 22:00:00,28,41,971.35,Completed,Cash,Masala Dosa,C071
O0982,R062,2023-01-19 10:00:00,40,34,752.19,Completed,Credit Card,Chicken Biryani,C189
O0983,R041,2023-05-29 20:00:00,34,28,870.22,Completed,UPI,Paneer Butter Masala,C070
O0984,R014,2023-07-26 06:00:00,34,40,237.22,Completed,Net Banking,Mutton Rogan Josh,C112
O0985,R087,2023-01-11 16:00:00,34,41,495.85,Completed,UPI,Chicken Shawarma,C147
O0986,R058,2023-08-09 14:00:00,37,33,431.11,Completed,Credit Card,Butter Chicken,C123
O0987,R048,2023-08-10 00:00:00,26,41,324.76,Completed,Cash,Chicken Shawarma,C081
O0988,R075,2023-08-10 06:00:00,43,39,933.0,Completed,Credit Card,Chicken Wings,C037
O0989,R090,2023-02-16 06:00:00,33,33,815.87,Completed,Cash,Chicken Biryani,C096
O0990,R033,2023-06-21 12:00:00,35,28,289.58,Completed,UPI,Chicken Shawarma,C027
O0991,R086,2023-01-30 02:00:00,39,45,662.22,Completed,UPI,Tandoori Chicken,C158
O0992,R063,2023-05-24 02:00:00,27,37,849.88,Completed,Credit Card,Butter Chicken,C132
O0993,R100,2023-04-16 22:00:00,26,34,477.04,Completed,Net Banking,Paneer Butter Masala,C055
O0994,R030,2023-04-24 04:00:00,45,44,850.32,Completed,Cash,Fish Curry,C054
O0995,R021,2023-08-05 00:00:00,34,32,604.66,Completed,UPI,Egg Fried Rice,C142
O0996,R072,2023-08-02 18:00:00,32,35,776.38,Completed,Net Banking,Pasta Alfredo,C163
O0997,R071,2023-10-10 00:00:00,39,39,840.76,Completed,UPI,Paneer Tikka,C048
O0998,R010,2023-07-31 06:00:00,45,36,232.9,Completed,Cash,Garlic Naan,C033
O0999,R100,2023-03-06 12:00:00,34,46,811.29,Completed,UPI,Fish Curry,C147
O1000,R066,2023-09-01 20:00:00,42,47,534.73,Completed,Net Banking,Tandoori Chicken,C174
